37.000000,68.000000,1.012500
31.000000,68.000000,0.985000
35.000000,69.000000,0.806500
25.500000,96.000000,1.150000
27.400000,80.000000,1.335000
17.000000,110.000000,1.953500
15.000000,150.000000,1.888500
43.400000,48.000000,1.167500
22.000000,98.000000,1.472500
31.000000,85.000000,1.287500
16.000000,150.000000,1.716500
22.000000,76.000000,1.255500
29.000000,83.000000,1.109500
32.800000,52.000000,0.992500
26.000000,67.000000,0.981500
35.100000,60.000000,0.880000
26.400000,88.000000,1.435000
21.500000,110.000000,1.300000
20.000000,88.000000,1.139500
13.000000,140.000000,2.147000
15.000000,150.000000,1.699500
23.000000,78.000000,1.296000
18.000000,95.000000,1.892500
14.000000,150.000000,2.228500
10.000000,215.000000,2.307500
29.500000,71.000000,0.912500
36.000000,88.000000,1.080000
26.000000,75.000000,1.132500
20.000000,95.000000,1.551000
13.000000,155.000000,2.251000
32.900000,100.000000,1.307500
22.300000,88.000000,1.445000
21.500000,115.000000,1.622500
19.900000,110.000000,1.682500
29.000000,70.000000,0.968500
20.500000,95.000000,1.577500
25.000000,115.000000,1.335500
19.000000,85.000000,1.155000
32.300000,67.000000,1.032500
29.500000,68.000000,1.067500
38.000000,63.000000,1.062500
34.500000,70.000000,1.075000
25.000000,80.000000,1.063000
29.000000,52.000000,1.017500
38.000000,85.000000,1.507500
28.000000,80.000000,1.082000
22.000000,86.000000,1.197500
16.000000,150.000000,2.249000
17.000000,100.000000,1.664500
28.000000,79.000000,1.312500
25.400000,116.000000,1.450000
22.000000,100.000000,1.616500
28.000000,90.000000,1.339000
17.600000,129.000000,1.862500
16.900000,155.000000,2.180000
15.000000,165.000000,1.846500
18.000000,90.000000,1.062000
23.000000,95.000000,1.452000
34.300000,78.000000,1.094000
36.000000,58.000000,0.912500
32.000000,96.000000,1.332500
27.200000,97.000000,1.150000
14.000000,225.000000,2.212500
17.000000,110.000000,2.030000
30.000000,80.000000,1.077500
20.300000,103.000000,1.415000
37.000000,65.000000,0.987500
29.000000,75.000000,1.085500
25.000000,110.000000,1.472500
20.000000,102.000000,1.575000
35.000000,88.000000,1.250000
13.000000,130.000000,1.935000
21.100000,95.000000,1.257500
17.000000,130.000000,1.920000
26.600000,84.000000,1.317500
36.400000,67.000000,1.475000
20.500000,100.000000,1.715000
20.000000,100.000000,1.457000
13.000000,215.000000,2.367500
29.000000,49.000000,0.933500
33.500000,83.000000,1.037500
14.000000,150.000000,1.836000
23.000000,97.000000,1.253000
19.200000,125.000000,1.802500
18.000000,88.000000,1.510500
13.000000,175.000000,1.910500
24.000000,95.000000,1.139000
19.100000,90.000000,1.690500
21.000000,87.000000,1.489500
31.000000,52.000000,0.824500
20.000000,100.000000,1.825500
15.000000,145.000000,2.220000
14.000000,215.000000,2.156000
26.000000,78.000000,1.150000
13.000000,150.000000,2.232000
14.000000,150.000000,2.048000
20.000000,110.000000,1.610500
27.500000,95.000000,1.280000
27.000000,86.000000,1.395000
30.000000,84.000000,1.192500
24.000000,75.000000,1.079000
28.000000,92.000000,1.144000
32.700000,132.000000,1.455000
26.000000,92.000000,1.292500
26.500000,72.000000,1.282500
36.000000,74.000000,0.990000
20.000000,122.000000,1.403500
28.000000,86.000000,1.232000
24.000000,96.000000,1.351000
20.200000,90.000000,1.632500
34.100000,65.000000,0.987500
23.000000,95.000000,1.347000
19.200000,145.000000,1.712500
23.900000,90.000000,1.710000
14.000000,153.000000,2.077000
20.800000,85.000000,1.535000
15.000000,150.000000,2.067500
25.000000,71.000000,1.111500
44.600000,67.000000,0.925000
31.500000,71.000000,0.995000
30.000000,70.000000,1.037000
26.000000,113.000000,1.117000
25.000000,87.000000,1.336000
28.000000,88.000000,1.302500
14.000000,160.000000,1.804500
28.000000,75.000000,1.062500
17.600000,85.000000,1.732500
16.000000,110.000000,1.816000
29.000000,78.000000,0.970000
19.000000,97.000000,1.165000
13.000000,158.000000,2.181500
12.000000,167.000000,2.453000
34.700000,63.000000,1.107500
34.100000,68.000000,0.992500
14.000000,150.000000,2.128500
19.000000,108.000000,1.465000
37.300000,69.000000,1.065000
14.000000,148.000000,2.328500
28.000000,90.000000,1.061500
13.000000,170.000000,2.327000
15.000000,72.000000,1.579000
13.000000,145.000000,1.994000
18.000000,78.000000,1.787000
18.000000,88.000000,1.569500
25.000000,92.000000,1.286000
29.900000,65.000000,1.190000
23.000000,54.000000,1.127000
34.000000,88.000000,1.197500
15.000000,190.000000,1.925000
12.000000,180.000000,2.249500
30.000000,67.000000,0.992500
33.500000,70.000000,0.972500
30.700000,76.000000,1.580000
18.600000,110.000000,1.810000
18.500000,98.000000,1.762500
16.000000,230.000000,2.139000
22.000000,112.000000,1.417500
33.000000,53.000000,0.897500
12.000000,180.000000,2.477500
21.000000,85.000000,1.293500
22.500000,90.000000,1.542500
20.200000,85.000000,1.482500
20.500000,105.000000,1.712500
18.000000,97.000000,1.387000
21.500000,110.000000,1.360000
13.000000,145.000000,2.027500
16.200000,133.000000,1.705000
32.200000,75.000000,1.132500
17.700000,165.000000,1.722500
26.000000,93.000000,1.195500
18.000000,150.000000,1.718000
24.000000,97.000000,1.244500
18.000000,112.000000,1.466500
14.000000,220.000000,2.177000
12.000000,198.000000,2.476000
15.500000,190.000000,2.162500
39.100000,58.000000,0.877500
16.000000,105.000000,1.719500
30.000000,76.000000,1.032500
40.800000,65.000000,1.055000
32.000000,84.000000,1.147500
24.000000,95.000000,1.186000
22.000000,72.000000,1.204000
44.300000,48.000000,1.042500
23.000000,88.000000,1.478500
13.000000,170.000000,2.373000
16.000000,105.000000,1.948500
20.000000,90.000000,1.204000
37.000000,92.000000,1.217000
17.500000,95.000000,1.596500
44.000000,52.000000,1.065000
21.000000,110.000000,1.519500
36.000000,84.000000,1.185000
24.200000,120.000000,1.465000
19.200000,105.000000,1.767500
26.000000,46.000000,0.975000
12.000000,160.000000,2.228000
24.300000,90.000000,1.501500
12.000000,225.000000,2.475500
16.500000,180.000000,2.190000
18.000000,105.000000,1.729500
36.000000,75.000000,1.102500
11.000000,150.000000,2.498500
13.000000,150.000000,1.877500
13.000000,175.000000,2.050000
15.500000,142.000000,2.027000
16.500000,120.000000,1.910000
33.000000,74.000000,1.095000
20.600000,110.000000,1.680000
26.000000,69.000000,1.094500
32.000000,70.000000,0.995000
26.000000,46.000000,0.917500
20.200000,88.000000,1.530000
20.600000,105.000000,1.690000
32.000000,65.000000,0.918000
22.400000,110.000000,1.707500
36.100000,66.000000,0.900000
37.200000,65.000000,1.009500
28.800000,115.000000,1.297500
15.000000,145.000000,2.041000
21.000000,90.000000,1.324000
